index,name,emailAddress,anonId,contactKey,contactId,daysFirstSeen,daysJoined
368,lbourne,lbourne.10000.0367@gmail.marketingclouddemo.com,015600088c37b0f4b5c2cfe7f90b4cea,100000367,006fe3a2af485b463c,201,119
369,lcopeland,lcopeland.10000.0368@gmail.marketingclouddemo.com,02e54f4a020406d0cb74a8bde7552808,100000368,00647a98d9cda84d44,324,69
370,wdanner,wdanner.10000.0369@yahoo.marketingclouddemo.com,81b753f6630e9ee7a18a62ca3f1c92b9,100000369,00a2a88e236a5b463d,338,3
371,bputman,bputman.10000.0370@yahoo.marketingclouddemo.com,b9eb5b4bc80ac587a6f56f7bbd6d6834,100000370,009f3ce1d2fbac4f81,55,40
372,eyi,eyi.10000.0371@yahoo.marketingclouddemo.com,922a736bc7bfc44d025eb7b095f9b22a,100000371,008ff19674f9eb42f4,300,90
373,cswafford,cswafford.10000.0372@gmail.marketingclouddemo.com,252197b41ebeadb530d19db92b857ae0,100000372,00032b50a9a6ce46ca,64,60
374,cdugger,cdugger.10000.0373@gmail.marketingclouddemo.com,56d6b4b71399823f2cd46722ee7583e9,100000373,0023b7fe5b3dfa4819,243,214
375,cyeager,cyeager.10000.0374@yahoo.marketingclouddemo.com,2bb0de1b4089c5e62e3dbd06bc4abb8a,100000374,0054a3a734ff5f4549,324,225
376,cseymour,cseymour.10000.0375@gmail.marketingclouddemo.com,398093cc290da36fae8b0ce201062265,100000375,00fe52dc05147b4da1,105,24
377,lfredericks,lfredericks.10000.0376@gmail.marketingclouddemo.com,4ec225b0cfc52dd8caaf7bf4e6b95963,100000376,006cfd0c75187a4534,74,57
378,yoakley,yoakley.10000.0377@yahoo.marketingclouddemo.com,68a35d72e74c4e752dccad2dfd8bd3c6,100000377,00fbcc216804834970,310,171
379,ncatalano,ncatalano.10000.0378@gmail.marketingclouddemo.com,6d8e765532e5d3ab723af9e5b483fdd7,100000378,00925bbbfb2a90427c,305,277
380,sbarfield,sbarfield.10000.0379@gmail.marketingclouddemo.com,a4882e23c904a33246cdcdb71958be1f,100000379,00c319aa7487ff408d,139,99
381,cmonk,cmonk.10000.0380@comcast.marketingclouddemo.com,7b70fcd7f5c8903e855b886e62212e70,100000380,002ab218ef7e29446f,350,43
382,chacker,chacker.10000.0381@hotmail.marketingclouddemo.com,8f5581ae9e069fca3dad002edf59b3d9,100000381,00a7e2eebae56d4d02,331,146
383,dgraff,dgraff.10000.0382@hotmail.marketingclouddemo.com,dceebbc4af5a8d336c16ce63325dc88f,100000382,00e6008ac931964045,321,98
384,jarriaga,jarriaga.10000.0383@gmail.marketingclouddemo.com,ffc089e802fc99763fef40a26eb7ab2c,100000383,00c45ccf45e7d34240,184,161
385,rmathews,rmathews.10000.0384@gmail.marketingclouddemo.com,1f73e5b9b26b1e07b3161247999e4198,100000384,0092c773741d6c40b6,354,282
386,smorley,smorley.10000.0385@yahoo.marketingclouddemo.com,c11245194ee2a3dd42de422b4b30bd0f,100000385,00eee15823d6bd402b,169,153
387,mconklin,mconklin.10000.0386@hotmail.marketingclouddemo.com,1344b8dde0bb53584aa425e3758e5792,100000386,004ce08c684f5c4d52,262,131
388,ldeluca,ldeluca.10000.0387@hotmail.marketingclouddemo.com,10ed557125c96823bd098254d46baa5e,100000387,00137e0e61e904450d,126,27
389,aerickson,aerickson.10000.0388@hotmail.marketingclouddemo.com,c0493183f77fb3bc73eb8493ca27611b,100000388,00e531016528ea46cd,114,33
390,hflorence,hflorence.10000.0389@yahoo.marketingclouddemo.com,fdb2c260e604f881235c91d215105d3d,100000389,0078cb52d53f3449a8,353,238
391,ssnipes,ssnipes.10000.0390@hotmail.marketingclouddemo.com,78528facb28065df8d7770afc7200a24,100000390,0065da788086394958,144,144
392,ewesley,ewesley.10000.0391@yahoo.marketingclouddemo.com,b5a6a8ba3dc7cbfdc156c8f9881802b3,100000391,000a362dfb48d24353,32,17
393,joh,joh.10000.0392@yahoo.marketingclouddemo.com,42a9151e82e14015cf94fb742cbf336c,100000392,000190b21a1d244f0d,211,4
394,hburch,hburch.10000.0393@gmail.marketingclouddemo.com,4d99915190248e61c96b6e9cdf733607,100000393,00e68d58a598cb4ff8,217,2
395,ladcock,ladcock.10000.0394@hotmail.marketingclouddemo.com,1961b7c551e31f5a48884955403a3725,100000394,0069c8023c89b44ae5,161,21
396,jquinones,jquinones.10000.0395@yahoo.marketingclouddemo.com,3391e264ec9dce3cd5f8363bf7241ce5,100000395,00e1e6a17047064766,85,58
397,egates,egates.10000.0396@yahoo.marketingclouddemo.com,863c87dff2b64dbc42dcb577bf121d4a,100000396,0054204ecc6a2e49bb,73,11
398,vcosta,vcosta.10000.0397@yahoo.marketingclouddemo.com,92dd3babbee21b25844000a330c197b2,100000397,00a471aea9db50454f,156,148
399,nhamer,nhamer.10000.0398@yahoo.marketingclouddemo.com,741034625db7a69f3194af7483d3d489,100000398,0046795f7b2d1c4fea,145,58
400,croden,croden.10000.0399@gmail.marketingclouddemo.com,bcefa7c02bc1c2ffef3acf989a3928cf,100000399,002f4deea14ffb46f9,269,43
401,cashe,cashe.10000.0400@hotmail.marketingclouddemo.com,c7b594e30963e887c4b18e5577c96227,100000400,00b917acef5012442d,225,80
402,rderrick,rderrick.10000.0401@gmail.marketingclouddemo.com,c5a101bf8705c8576b0490c974e96651,100000401,00ca5beac91dd94775,332,108
403,eminter,eminter.10000.0402@aol.marketingclouddemo.com,08e64f4fffbf2a30596142300fc4aa74,100000402,006973a7826369444e,305,100
404,rwaterman,rwaterman.10000.0403@hotmail.marketingclouddemo.com,bc92588201220ad14f5ced7e7f6748ec,100000403,005e0b9be8fab84c8b,284,225
405,aloving,aloving.10000.0404@yahoo.marketingclouddemo.com,859c8d79237e6f793eeb706c29c16ba5,100000404,006fed88a995da470b,213,189
406,cquinonez,cquinonez.10000.0405@gmail.marketingclouddemo.com,c41d4a277c23e179be88addb9ee82773,100000405,009c631abd1be04c4e,200,68
407,bluke,bluke.10000.0406@hotmail.marketingclouddemo.com,6492b54e9b3d463737f15927ed689f8f,100000406,0036d578b799e34a33,88,14
408,kmoulton,kmoulton.10000.0407@hotmail.marketingclouddemo.com,73a038cdae98ca117363ceebc371de5c,100000407,00eca66ca6ec284fe4,270,120
409,gnolen,gnolen.10000.0408@gmail.marketingclouddemo.com,8511187f75b40d116af94ce3833be26b,100000408,00b185a32170774312,307,8
410,kmolina,kmolina.10000.0409@hotmail.marketingclouddemo.com,8dd53f1ac88edd42619c7b1543be793f,100000409,007a93300ae71e4d29,191,185
411,smorse,smorse.10000.0410@yahoo.marketingclouddemo.com,b80995630b5c96398bd2a878fc8403a1,100000410,0021091eb154cc4041,235,166
412,coh,coh.10000.0411@gmail.marketingclouddemo.com,63c1318bbb9f06001b024ae29d66ff7c,100000411,0077258f4446a14514,225,219
413,flim,flim.10000.0412@gmail.marketingclouddemo.com,68cbc6297e66b4a5077c300dcb15c5e4,100000412,002eeaf2a2c36d4c0f,256,105
414,rcantrell,rcantrell.10000.0413@yahoo.marketingclouddemo.com,bcd956240936e729b71bd989a2f5da3f,100000413,00eb4b48dc49f1412e,175,34
415,ewendt,ewendt.10000.0414@yahoo.marketingclouddemo.com,8505f7d6ad21ad724ad61a1dc73b7fb3,100000414,005fef88ccb8064fae,59,29
416,jdelatorre,jdelatorre.10000.0415@gmail.marketingclouddemo.com,2312a76523a04651e186ee77a68f8489,100000415,003712f5b3b0404f6b,216,152
417,rvargas,rvargas.10000.0416@comcast.marketingclouddemo.com,6cb1fd2a7ccfa10eda6e683557c181d0,100000416,00e4099c0e22714bea,304,204
418,raleman,raleman.10000.0417@yahoo.marketingclouddemo.com,2955b88f62d645884c312e408eefbdbe,100000417,00c87e74e49da04e29,195,32
419,lbone,lbone.10000.0418@hotmail.marketingclouddemo.com,2fae06761d3ce9bbb6220e650d56259f,100000418,001fb43d07780d4599,67,25
420,rregalado,rregalado.10000.0419@gmail.marketingclouddemo.com,6d32b36f9b624021be1f9dfd78dc712a,100000419,006746e4c6a67d415f,214,118
421,cpoole,cpoole.10000.0420@gmail.marketingclouddemo.com,4ac05c6d50a3455e24acee95c1cf7b49,100000420,005f0b23f9da514089,224,112
422,dchapin,dchapin.10000.0421@yahoo.marketingclouddemo.com,fcb4e82d8998b962301ebf8041b665c6,100000421,000ad13e463dc24fde,25,24
423,jcasillas,jcasillas.10000.0422@yahoo.marketingclouddemo.com,d066f444ceb8627150ccd662115e91d8,100000422,00165c311ff5f14ec1,330,212
424,rfennell,rfennell.10000.0423@hotmail.marketingclouddemo.com,ba21fe8c601d5fed850d378df69c0099,100000423,00fd8fb5dc4b8f4b0f,244,191
425,joverton,joverton.10000.0424@hotmail.marketingclouddemo.com,973def01038d5c0adc32501a194ee55b,100000424,0027e067dc54674562,282,100
426,mwalls,mwalls.10000.0425@hotmail.marketingclouddemo.com,015156fd73d8ed86e38fe8b6270ca696,100000425,0004addccffe974b4a,344,197
427,mhardy,mhardy.10000.0426@gmail.marketingclouddemo.com,4dc49717d2b1e60b86b0dd72e615cc56,100000426,00d82e64a2d0ff4850,345,329
428,kgarner,kgarner.10000.0427@yahoo.marketingclouddemo.com,d84aece5a5cdd489b730ef33a3d76ef6,100000427,008bfa9dd8755a49b8,238,7
429,slangford,slangford.10000.0428@gmail.marketingclouddemo.com,6ba081683979ab71cf048f70794db78e,100000428,007eca0ff8a2114d95,329,221
430,hrouse,hrouse.10000.0429@hotmail.marketingclouddemo.com,bde7d7cba28bf0ea8d8aea9e1023d52e,100000429,007288f1f428434f41,294,167
431,lslone,lslone.10000.0430@gmail.marketingclouddemo.com,43cefd0bc609fec9d54882e06d7479fc,100000430,008b117f67886845d8,126,44
432,lhemphill,lhemphill.10000.0431@yahoo.marketingclouddemo.com,9d7245637ef9f795098540c516aeda89,100000431,00b48086ad9e4444fb,29,5
433,dirwin,dirwin.10000.0432@gmail.marketingclouddemo.com,10bd9d90c41fc6e3aecb44f13538a48a,100000432,00d5f54d98146c4dc6,129,45
434,cgarland,cgarland.10000.0433@gmail.marketingclouddemo.com,2b18db01df3f9ef01d986856d1d5785f,100000433,00fa5280ebb9a0436c,298,263
435,mdanielson,mdanielson.10000.0434@hotmail.marketingclouddemo.com,0fde002fa121aeb6335ffc8e47b7ae4c,100000434,0017c765fea9fa449a,25,9
436,yholcomb,yholcomb.10000.0435@hotmail.marketingclouddemo.com,0013011976184fdbe88ecc4e7f74444c,100000435,00c1464643094a4327,179,56
437,llantz,llantz.10000.0436@hotmail.marketingclouddemo.com,bc0559797c94d0a2ce46da91fe7c88b8,100000436,006547c2b599a3443d,48,16
438,rsweeney,rsweeney.10000.0437@yahoo.marketingclouddemo.com,46ac3b86a2ee48c7cbb9523df32c2adf,100000437,003807ea8e9b064e3d,183,127
439,ssumner,ssumner.10000.0438@hotmail.marketingclouddemo.com,37d7c7b94c12360e86ff0edbec7001cf,100000438,004f70809586cb4d86,340,141
440,apate,apate.10000.0439@yahoo.marketingclouddemo.com,4390ce3451699bbcbfa62323c3221ae3,100000439,00339f423e93044e23,344,91
441,ccard,ccard.10000.0440@yahoo.marketingclouddemo.com,0068ecf18397286996210edd42055b1d,100000440,002c074525b5d64e86,266,172
442,lwindham,lwindham.10000.0441@yahoo.marketingclouddemo.com,0298830118d3fe6647539552ed141327,100000441,004cc4a5f6d0eb4506,326,317
443,ewitherspoon,ewitherspoon.10000.0442@gmail.marketingclouddemo.com,e951aee98df45a9f8252565b0400dd7d,100000442,00ec4b2bf6726048dd,125,38
444,mklinger,mklinger.10000.0443@comcast.marketingclouddemo.com,acca8fd75a3f0a4535d2e7642b527815,100000443,00fc8f845d9065413e,334,140
445,rstrother,rstrother.10000.0444@comcast.marketingclouddemo.com,9df37c9a278c5794d657d1879e002059,100000444,00257fa842c3764a34,134,85
446,jalbright,jalbright.10000.0445@gmail.marketingclouddemo.com,c33fe7c18f6e8828ee94277b1ceb4e52,100000445,00030412699ee44dc8,175,160
447,abryson,abryson.10000.0446@aol.marketingclouddemo.com,05e35eb07ca39a00a2de01fd06b072ea,100000446,005099839f1ba34c4f,297,12
448,shsu,shsu.10000.0447@yahoo.marketingclouddemo.com,5eac55a932c0917071e20f4df42afdec,100000447,0033dc651a62e2452d,250,10
449,rtompkins,rtompkins.10000.0448@gmail.marketingclouddemo.com,124ef28c14bae75b9fcad10fdfca6f43,100000448,00141612647c234eb9,220,114
450,cfusco,cfusco.10000.0449@hotmail.marketingclouddemo.com,272d608a8a78bc2bd9061503e14e6a91,100000449,008c7c29e7800646fb,81,31
451,mparra,mparra.10000.0450@gmail.marketingclouddemo.com,3ef39d427cfb7b2cf634cb0e3e7bbc26,100000450,00f3438191341b487e,120,24
452,pfortenberry,pfortenberry.10000.0451@gmail.marketingclouddemo.com,3d47b4540a9d3f414d643fa2335f1f36,100000451,00e6e820be67a6458d,126,86
453,kmauro,kmauro.10000.0452@hotmail.marketingclouddemo.com,2e5d225c3c1b3302cb1fe15d1a7be9cc,100000452,00619c4d0643ed443a,197,39
454,rsloan,rsloan.10000.0453@gmail.marketingclouddemo.com,2183bea36242fea3a9da6f081c255bc1,100000453,008db9e20619874a3d,53,50
455,ksmyth,ksmyth.10000.0454@yahoo.marketingclouddemo.com,eac24d1687453f5d9fb6be75b033868b,100000454,000d620f95020944d9,19,18
456,dputman,dputman.10000.0455@aol.marketingclouddemo.com,6da1d1ffb7d1e5edd1ec17039e9f3190,100000455,0020eb0f8b53384dab,145,61
457,apope,apope.10000.0456@gmail.marketingclouddemo.com,144f448cd4293cf2b511ae4586ae1b87,100000456,003cbb041e59e64d65,78,76
458,hnajera,hnajera.10000.0457@gmail.marketingclouddemo.com,65103370a368b863f94d0d3dbef8b374,100000457,00dab99824530d47ea,66,52
459,etan,etan.10000.0458@gmail.marketingclouddemo.com,963c7acce73313b0575396110b378de1,100000458,00731cc0cb9700485f,95,66
460,dackerman,dackerman.10000.0459@yahoo.marketingclouddemo.com,659518a10d66973c56dae1218cf0df72,100000459,0064f0b924e4a646b2,308,172
461,tbiggs,tbiggs.10000.0460@yahoo.marketingclouddemo.com,388c4cea1f15c44ec8245d0934e7f0c0,100000460,006735b5e6ac2044a6,357,227
462,tamos,tamos.10000.0461@hotmail.marketingclouddemo.com,ac9a703cf9b6084e40b5ea29383e9e1a,100000461,00bab443843bf74bdf,250,188
463,hamaya,hamaya.10000.0462@yahoo.marketingclouddemo.com,b8562d6eb63b0006351111314610ee53,100000462,0012d3b7356d0540e1,15,10
464,lochoa,lochoa.10000.0463@comcast.marketingclouddemo.com,58c79a3503760dbb2f733853c6354d01,100000463,00fff6052594c548f2,281,67
465,mbland,mbland.10000.0464@yahoo.marketingclouddemo.com,e4ebb5e2c107d6a3f55f865507855ce2,100000464,009f97f14adc20406d,316,267
466,dcrowley,dcrowley.10000.0465@yahoo.marketingclouddemo.com,26e661afd9bd152c1e2e4c9b84b7001d,100000465,00a0c34491eb5b434d,180,145
467,jstclair,jstclair.10000.0466@gmail.marketingclouddemo.com,cf14b12bf797cfa6b7b81061df419326,100000466,00868eca9ab3ef4668,321,95
468,wrobins,wrobins.10000.0467@yahoo.marketingclouddemo.com,542935e89d8e846f545e5df297eb7082,100000467,00ac48990af69b4fe3,48,21
469,cporter,cporter.10000.0468@hotmail.marketingclouddemo.com,2d377a32c808922751d4b41878ed0955,100000468,00dcd6a50b0dc148c7,140,27
470,ehester,ehester.10000.0469@verizon.marketingclouddemo.com,83df9536265f1d0e53e525a448b06df2,100000469,000338dccb8e2e4f86,294,183
471,zboatwright,zboatwright.10000.0470@hotmail.marketingclouddemo.com,f2edce15e41e60363c6b84693d7d1c60,100000470,0035c2f243f82d4c32,282,20
472,lworley,lworley.10000.0471@yahoo.marketingclouddemo.com,fbd7bc864918d5520e679a2dcc807721,100000471,0045059e3a155049e6,337,192
473,smcmurray,smcmurray.10000.0472@gmail.marketingclouddemo.com,31c27837b4634d21d0403f6ab94e5dbd,100000472,0061c010f8b9da4524,73,18
474,nblackmon,nblackmon.10000.0473@hotmail.marketingclouddemo.com,165e13c0b4013c167c7eba3044ee9006,100000473,00996232c00de34314,102,98
475,ehowe,ehowe.10000.0474@gmail.marketingclouddemo.com,d0a8750b22fd743b10423bb89872f5ef,100000474,006e5ccbed70904ab2,330,27
476,lroderick,lroderick.10000.0475@hotmail.marketingclouddemo.com,27b2fc6bb6b1b1db9dacea00823113fd,100000475,0088b754ed2b3246be,106,19
477,mnielson,mnielson.10000.0476@yahoo.marketingclouddemo.com,d7a02ce9a700c7130455691feb302574,100000476,00ddc4fe755c114caf,91,81
478,amcswain,amcswain.10000.0477@yahoo.marketingclouddemo.com,4e5e5876872b3055141dba29794530be,100000477,0068905cf4449c4eda,42,40
479,jholloway,jholloway.10000.0478@gmail.marketingclouddemo.com,05dc23fcb5683d93206042eb3da7f1ec,100000478,002609144280174fc3,359,36
480,wreynoso,wreynoso.10000.0479@yahoo.marketingclouddemo.com,8b6fade73ecb8d89587ce1bb044898f9,100000479,004c40b35ebe974cac,37,17
481,lcowles,lcowles.10000.0480@hotmail.marketingclouddemo.com,5234dbafb069976dc4eea0b31bf1ba73,100000480,00816ec586b32f446d,225,118
482,dperkins,dperkins.10000.0481@gmail.marketingclouddemo.com,d6b1628f9efcebf907f659cc0d201072,100000481,00b080092cf66a4db7,307,192
483,lotero,lotero.10000.0482@yahoo.marketingclouddemo.com,36e9bb95d073a857937fec977f3cef51,100000482,0028163e84c0954077,352,320
484,echeng,echeng.10000.0483@gmail.marketingclouddemo.com,b62ba93aa28fc19af5e370d328d4d5ed,100000483,005bfbbf4f9d154239,61,26
485,rthao,rthao.10000.0484@gmail.marketingclouddemo.com,38524bb562c549543cb26712672abe7a,100000484,00e44f76998a524344,330,295
486,gmesa,gmesa.10000.0485@gmail.marketingclouddemo.com,87c9062447e73060d8b3049629061774,100000485,006cafdd4a124e4841,288,131
487,tspradlin,tspradlin.10000.0486@gmail.marketingclouddemo.com,8b4c50c2df3bef60ac16d8aa268af921,100000486,0054c399b7a16e4553,182,91
488,lbonds,lbonds.10000.0487@hotmail.marketingclouddemo.com,fea50db1a74eeae848451ce18d8875f7,100000487,009ce28b41065d43c6,286,19
489,pchristie,pchristie.10000.0488@gmail.marketingclouddemo.com,985660cd841fceb3228af5dfbfad9f8a,100000488,000065e2f0481b4f29,125,65
490,mbittner,mbittner.10000.0489@hotmail.marketingclouddemo.com,dec0fde84ea5165bfcc9acbca52a3623,100000489,006fcf29090c7e4738,133,133
491,vweathers,vweathers.10000.0490@gmail.marketingclouddemo.com,158d034cf9ac37decbba93af8ffdba7d,100000490,003d48621f0714452a,323,11
492,acloutier,acloutier.10000.0491@hotmail.marketingclouddemo.com,db1abd86e07e7e162e8c91673100ab66,100000491,005a422e5740494f39,234,234
493,cfurman,cfurman.10000.0492@gmail.marketingclouddemo.com,4b820c63aea527ac6f7793ba35f33a8f,100000492,003523097baa834ef4,325,144
494,gchampion,gchampion.10000.0493@gmail.marketingclouddemo.com,2bba6234712a845dd664bc73679d4eda,100000493,0052c5f8789ead4834,64,61
495,shatfield,shatfield.10000.0494@hotmail.marketingclouddemo.com,a37451e7b4ba50bc28481a0ce805dfde,100000494,002d8d6482033e4194,330,12
496,cwheatley,cwheatley.10000.0495@hotmail.marketingclouddemo.com,b0c9263a26756fc98bfccd0a9189c92a,100000495,00d6906f38a7fb4d2d,104,17
497,jcarder,jcarder.10000.0496@gmail.marketingclouddemo.com,03d31e4501c1ed26c16e9e485daad037,100000496,003c899e519ef842fd,280,264
498,mmeza,mmeza.10000.0497@yahoo.marketingclouddemo.com,8c46e18755c0cef4580251af4d1c430c,100000497,00d924037160b74e74,141,2
499,cragsdale,cragsdale.10000.0498@gmail.marketingclouddemo.com,463d6b1dbb8f857b7147aba7dda27c37,100000498,0066c4c15a866a49b9,184,51
500,jwyatt,jwyatt.10000.0499@yahoo.marketingclouddemo.com,be753edccd932ade0c59a217e21caecd,100000499,006eb5e15d79c647e3,139,132
501,gburkett,gburkett.10000.0500@gmail.marketingclouddemo.com,39492ac200e1db62b1da89ca92f6b1c3,100000500,00d66ed789e8254ffe,236,229
502,tbloom,tbloom.10000.0501@yahoo.marketingclouddemo.com,d8d08ef3a1b6c3d0b7e0dd9aa9df4a4f,100000501,0010f3c27b591e4a1c,268,182
503,zcabral,zcabral.10000.0502@gmail.marketingclouddemo.com,1c5e64d0ff3290811e1b3b1a86c30789,100000502,002d4d92f7f92542d8,157,58
504,sbostic,sbostic.10000.0503@verizon.marketingclouddemo.com,63ecc2e85662932663254e8ecbfc1eef,100000503,00219e50c396d848a6,199,19
505,ywylie,ywylie.10000.0504@gmail.marketingclouddemo.com,52035fd4c5965979f9be86b5e172c9b9,100000504,00ffb14e3ad5d743f1,183,95
506,bcalkins,bcalkins.10000.0505@gmail.marketingclouddemo.com,6668af3153691c956dbf925cf2de2f14,100000505,00d70922041fb247be,35,25
507,lcave,lcave.10000.0506@gmail.marketingclouddemo.com,c76b79213eda4575b3d8b39a0424a181,100000506,000470364ed8974384,354,174
508,cheller,cheller.10000.0507@yahoo.marketingclouddemo.com,70c5270c08bebb6981b379708ba1c19c,100000507,004240c0befdc340d4,168,31
509,ltalbott,ltalbott.10000.0508@gmail.marketingclouddemo.com,90ef7f4c49de1c2f8afd0dbb910b2bd6,100000508,00fe3389259b1a4401,43,4
510,hculbertson,hculbertson.10000.0509@gmail.marketingclouddemo.com,3f4169c21cc69e54a53f2bc43a64c89b,100000509,002f72da4893824599,284,278
511,bstackhouse,bstackhouse.10000.0510@gmail.marketingclouddemo.com,bc1c71578da6da93f065865c2f750828,100000510,00bc67a4ac532c4144,76,26
512,nworkman,nworkman.10000.0511@gmail.marketingclouddemo.com,7fd51656f360ad572234a28a79d8fd46,100000511,008ce4b71fd095487c,162,64
513,rpatterson,rpatterson.10000.0512@yahoo.marketingclouddemo.com,15003c9fd0f9cb308a2646656cdcb3ae,100000512,009ec76c0486e64116,193,86
514,wbecerra,wbecerra.10000.0513@gmail.marketingclouddemo.com,4f8b82aa887230b50bf8c89d03c08ce4,100000513,0030c3f4a4259a4bfe,302,288
515,vnielson,vnielson.10000.0514@gmail.marketingclouddemo.com,9452c6868a48d29b898a7b8d08683d75,100000514,0052e27cfc68e0418b,176,17
516,khodge,khodge.10000.0515@gmail.marketingclouddemo.com,8f1ddeaa3ea1a1a52597e3948a097d50,100000515,0045c3377a5f8344bb,103,78
517,ehadley,ehadley.10000.0516@hotmail.marketingclouddemo.com,afc56ad7f5370981bdf8fcff24ddae99,100000516,009522b96449cd444e,239,176
518,kdriver,kdriver.10000.0517@yahoo.marketingclouddemo.com,a820d20195948833a3ec74aacebaa2e3,100000517,0002515b0136654e5b,233,18
519,fblanton,fblanton.10000.0518@gmail.marketingclouddemo.com,dc151da2ccd3891cbb514be5a069c50e,100000518,00d314d5cce809482d,73,27
520,vcarrier,vcarrier.10000.0519@yahoo.marketingclouddemo.com,ebbeb744df13df8b8efe86f5ca4e002b,100000519,00c49eedc3be8b43e0,89,74
521,dhelms,dhelms.10000.0520@gmail.marketingclouddemo.com,73e68c793d413419a06f589aff9a8ff5,100000520,001449037afdb64902,362,142
522,aarthur,aarthur.10000.0521@hotmail.marketingclouddemo.com,9efcd9db5501683b79a6a6273f0e5434,100000521,00fc4173b8795b45fc,111,48
523,ltaber,ltaber.10000.0522@yahoo.marketingclouddemo.com,9c83eff45b174b2869640af547b445ed,100000522,00af9f3d7dcf544810,234,45
524,cvalencia,cvalencia.10000.0523@gmail.marketingclouddemo.com,e9972af2cac7f38d991c04141e12471b,100000523,008277efc1914f482b,45,23
525,whuerta,whuerta.10000.0524@yahoo.marketingclouddemo.com,df582330fe660161b874b53c91372a57,100000524,00d90a7eb10609486e,190,93
526,wowen,wowen.10000.0525@gmail.marketingclouddemo.com,071a2ed170194bee1aa00ba9d0238e9c,100000525,005cef62e597604904,226,80
527,fhiggs,fhiggs.10000.0526@yahoo.marketingclouddemo.com,305f7987397ad9b6a59136e1e5bdfb97,100000526,00d95e7d695b8445fc,34,20
528,kalonzo,kalonzo.10000.0527@yahoo.marketingclouddemo.com,7e6e25492e1fe8f7a3b1889767a154c6,100000527,00126e3bf49ca948a9,130,99
529,ejimenez,ejimenez.10000.0528@hotmail.marketingclouddemo.com,236fee3b9dce6d2a208ecc4ab47e13f4,100000528,00f19a2a82c1b54a21,68,7
530,frhoades,frhoades.10000.0529@hotmail.marketingclouddemo.com,92a3cb5c38c8f7d810b34445425e3377,100000529,00aa5dd595d751431c,291,192
531,dmathis,dmathis.10000.0530@hotmail.marketingclouddemo.com,3b4015394fc5cebdcb4a6e1ba7b99650,100000530,00dcf2dda864eb4dd4,324,308
532,abolen,abolen.10000.0531@yahoo.marketingclouddemo.com,4eb3b57708548b36c335a05aa461932a,100000531,006ce9ad7b06a6437a,150,132
533,kogden,kogden.10000.0532@yahoo.marketingclouddemo.com,3f61681737d0fedbc338e10b1e295e84,100000532,008e9195af5f384e5f,86,23
534,raleman,raleman.10000.0533@yahoo.marketingclouddemo.com,f0d73bf7c4ec623a497bc60d57c384fc,100000533,00e379f4de21914143,242,197
535,cparis,cparis.10000.0534@gmail.marketingclouddemo.com,252513c94ed8d2b8ef36ca30d0524bca,100000534,0098960392b69c4e23,241,21
536,sgeorge,sgeorge.10000.0535@yahoo.marketingclouddemo.com,5c2de1b9a97cd4b8938c6480b03bd6cf,100000535,00ac25b27e1d3d4da8,169,161
537,dnguyen,dnguyen.10000.0536@gmail.marketingclouddemo.com,d9ca64e35c881a0c899a9dadace427e5,100000536,00a0aae8d2e5b24ed5,318,125
538,jgoodwin,jgoodwin.10000.0537@gmail.marketingclouddemo.com,1b97bf062bc92c92b9bb0a1b21c3b46f,100000537,00936b6b713e1c4d35,171,23
539,hgoldsmith,hgoldsmith.10000.0538@gmail.marketingclouddemo.com,5cea73ab6d73f4200ee37009f73575c9,100000538,0058a2a068cc404c31,337,252
540,tbui,tbui.10000.0539@verizon.marketingclouddemo.com,4891ea216076f8362c2b13e795fe1b87,100000539,00973096f2f1ae475a,261,187
541,cdo,cdo.10000.0540@gmail.marketingclouddemo.com,3fe5c8e283d4ca4da6805ad34d7e702f,100000540,0076534385042d4ce3,88,22
542,vlemaster,vlemaster.10000.0541@gmail.marketingclouddemo.com,3aaa5216e29dc36f900370233ad4c7bd,100000541,0000c397851ceb4629,80,32
543,htomlin,htomlin.10000.0542@gmail.marketingclouddemo.com,2c49962a072dd7f871c29be99122eff1,100000542,00a1cfb298cdc34417,214,103
544,fplummer,fplummer.10000.0543@gmail.marketingclouddemo.com,cd0887531f55e181449eb5cc7da3c0f8,100000543,003bfc5ab825f64475,151,116
545,fvance,fvance.10000.0544@gmail.marketingclouddemo.com,5017709d703070564750a07ddb5d5975,100000544,00c43ea30cdff7415e,35,4
546,wdaugherty,wdaugherty.10000.0545@gmail.marketingclouddemo.com,886b02bcb7194a21999e47547e4f0ea0,100000545,00dfe94374ba5f4036,159,67
547,cgallant,cgallant.10000.0546@yahoo.marketingclouddemo.com,21443e2b16ce974495c4b7879b217d73,100000546,007195b59ad30a4433,112,14
548,lproffitt,lproffitt.10000.0547@yahoo.marketingclouddemo.com,4da5437a96f0f655590f7c6729e32efe,100000547,0027d32440bb414112,51,19
549,ejameson,ejameson.10000.0548@yahoo.marketingclouddemo.com,eedecde2f0473ec6e826ec3cceac28b4,100000548,0061cd166cf0744b69,335,274
550,efredericks,efredericks.10000.0549@gmail.marketingclouddemo.com,517102c34e59236ea25749b494edc46c,100000549,00543dee0b2d6042f2,355,64
551,lrosa,lrosa.10000.0550@yahoo.marketingclouddemo.com,299dcb3e40a17242398ae96faf0471dd,100000550,00b5ede43477d0463c,98,24
